ticker,asset_name,asset_type,stock_price,transaction,transaction_date,asset_value_low,asset_value_high,last_name,first_name,owner,additional_details
GOOG,Alphabet Inc. - Class C Capital Stock,Stock,147.97,Sale (Full),01/19/2024,1001,15000,Tuberville,Thomas H,Joint,--
AMD,"Advanced Micro Devices, Inc. - Common Stock",Stock,174.23,Sale (Full),01/19/2024,15001,50000,Tuberville,Thomas H,Joint,--
ADBE,Adobe Inc. - Common Stock,Stock,611.55,Sale (Full),01/19/2024,1001,15000,Tuberville,Thomas H,Joint,--
ABBV,AbbVie Inc. Common Stock,Stock,163.25,Sale (Full),01/19/2024,1001,15000,Tuberville,Thomas H,Joint,--
HUMA,"Humacyte, Inc. - Common Stock",Stock,2.67,Sale (Partial),01/19/2024,1001,15000,Tuberville,Thomas H,Joint,--
AAPL,Apple Inc. - Common StockOption Type: PutStrike price:$165.00Expires:03/15/2024,Stock Option,185.7,Purchase,01/10/2024,1001,15000,Tuberville,Thomas H,Joint,--
GOOGL,Alphabet Inc. - Class A Common Stock,Stock,138.92,Sale (Partial),01/03/2024,1001,15000,Tuberville,Thomas H,Joint,--
AAPL,Apple Inc. - Common Stock,Stock,183.77,Sale (Partial),01/03/2024,15001,50000,Tuberville,Thomas H,Joint,--
BMY,Bristol-Myers Squibb Company Common Stock,Stock,51.11,Sale (Partial),01/03/2024,1001,15000,Tuberville,Thomas H,Joint,--
LLY,Eli Lilly and Company Common Stock,Stock,615.57,Sale (Partial),01/03/2024,15001,50000,Tuberville,Thomas H,Joint,--
MSFT,Microsoft Corporation - Common Stock,Stock,369.25,Sale (Partial),01/03/2024,15001,50000,Tuberville,Thomas H,Joint,--
ORCL,Oracle Corporation Common Stock,Stock,101.74,Sale (Partial),01/03/2024,1001,15000,Tuberville,Thomas H,Joint,--
SLF,Sun Life Financial Inc. Common Stock,Stock,51.15,Sale (Partial),01/03/2024,15001,50000,Tuberville,Thomas H,Joint,--
DGX,Quest Diagnostics Incorporated Common Stock,Stock,138.15,Sale (Partial),01/03/2024,15001,50000,Tuberville,Thomas H,Joint,--
UNP,Union Pacific Corporation Common Stock,Stock,240.46,Sale (Partial),01/03/2024,15001,50000,Tuberville,Thomas H,Joint,--
ES,Eversource Energy,Stock,52.14,Sale (Full),01/19/2024,1001,15000,Capito,Shelley M,Spouse,--
ENB,Enbridge Inc,Stock,35.34,Sale (Full),01/19/2024,1001,15000,Capito,Shelley M,Self,--
RPM,RPM International Inc. Common Stock,Stock,106.06,Sale (Partial),01/24/2024,15001,50000,Sullivan,Daniel S,Joint,Third Party investment professional manages portfolio and oversees long-term diversification strategy that regularly includes similar transactions.
AES,The Aes Corp,Stock,17.06,Purchase,01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
TTE,TotalEnergies SE,Stock,62.43,Sale (Partial),01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
SBUX,Starbucks Corp,Stock,90.53,Purchase,01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
VLO,Valero Energy Corp,Stock,125.36,Purchase,01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
MET,Metlife Inc,Stock,66.36,Sale (Partial),01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
CME,CME Group Inc,Stock,201.91,Purchase,01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
ETRN,Equitrans Midstream Corp,Stock,10.04,Purchase,01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
ABT,Abbott Laboratories,Stock,113.37,Sale (Partial),01/17/2024,1001,15000,Carper,Thomas R,Spouse,--
S,Sentinelone Inc Cl A,Stock,25.87,Sale (Full),01/02/2024,1001,15000,Carper,Thomas R,Spouse,--
DELL,Dell Technologies Inc,Stock,74.17,Purchase,01/02/2024,1001,15000,Carper,Thomas R,Spouse,--
ZTS,Zoetis Inc. Class A Common Stock,Stock,193.05,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
SFM,"Sprouts Farmers Market, Inc. - Common Stock",Stock,49.01,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Sto",Stock,70.78,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
GS,"Goldman Sachs Group, Inc. (The) Common Stock",Stock,380.26,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
FRPT,"Freshpet, Inc. - Common Stock",Stock,83.82,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
ETN,Eaton Corp,Stock,233.05,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
ELF,E.L.F. Beauty Inc,Stock,137.27,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
CYBR,CyberArk Software Ltd. - Ordinary Shares,Stock,211.68,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
BMI,"Badger Meter, Inc. Common Stock",Stock,153.0,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
AXON,Axon Enterprise Inc,Stock,244.93,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Spouse,--
ZTS,Zoetis Inc Cl A,Stock,193.05,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
SFM,Sprouts Farmers Market,Stock,49.01,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Sto",Stock,70.78,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
GS,"Goldman Sachs Group, Inc. (The) Common Stock",Stock,380.26,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
FRPT,"Freshpet, Inc. - Common Stock",Stock,83.82,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
ETN,Eaton Corp,Stock,233.05,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
ELF,E.L.F. Beauty Inc,Stock,137.27,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
CYBR,CyberArk Software Ltd. - Ordinary Shares,Stock,211.68,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
BMI,"Badger Meter, Inc. Common Stock",Stock,153.0,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
AXON,Axon Enterprise Inc,Stock,244.93,Purchase,01/04/2024,1001,15000,Mullin,Markwayne,Self,--
ADBE,Adobe Systems Inc,Stock,580.07,Purchase,01/02/2024,15001,50000,Mullin,Markwayne,Joint,--
AMD,"Advanced Micro Devices, Inc. - Common Stock",Stock,138.58,Purchase,01/02/2024,15001,50000,Mullin,Markwayne,Joint,--
AAPL,Apple Inc. - Common Stock,Stock,185.15,Purchase,01/02/2024,50001,100000,Mullin,Markwayne,Joint,--
AMAT,"Applied Materials, Inc. - Common Stock",Stock,154.11,Purchase,01/02/2024,15001,50000,Mullin,Markwayne,Joint,--
META,Meta Platforms Inc,Stock,345.92,Purchase,01/02/2024,15001,50000,Mullin,Markwayne,Joint,--
LRCX,Lam Research Corp,Stock,747.69,Purchase,01/02/2024,15001,50000,Mullin,Markwayne,Joint,--
NVDA,NVIDIA Corporation - Common Stock,Stock,481.66,Purchase,01/02/2024,15001,50000,Mullin,Markwayne,Joint,--
SHOP,Shopify Inc,Stock,76.83,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,61.84,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
PODD,Insulet Corp,Stock,216.18,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
INST,Instructure Holdings Inc,Stock,27.81,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
HUBB,Hubbell Inc Common Stock,Stock,324.91,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
FN,Fabrinet,Stock,191.97,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
FCFS,"FirstCash Holdings, Inc. - Common Stock",Stock,109.28,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
EXLS,"ExlService Holdings, Inc. - Common Stock",Stock,30.92,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
CTVA,Corteva Inc,Stock,47.32,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
CELH,Celsius Holdings Inc,Stock,50.04,Sale (Partial),12/22/2023,1001,15000,Mullin,Markwayne,Self,--
VIG,Vanguard Div Appreciation ETF,Stock,172.33,Sale (Partial),01/26/2024,15001,50000,Graham,Lindsey,Self,--
USFR,Wisdomtree Floating Rate Treasury Fund,Stock,49.57,Purchase,01/26/2024,15001,50000,Graham,Lindsey,Self,--
D,Dominion Energy Inc,Stock,46.41,Sale (Full),12/28/2023,1001,15000,Peters,Gary C,Self,--
VAXX,"Vaxxinity, Inc. - Class A Common Stock",Stock,0.69,Sale (Full),12/20/2023,1001,15000,Scott,Rick,Spouse,Shares received as a distribution from an EIF.
VAXX,"Vaxxinity, Inc. - Class A Common Stock",Stock,0.69,Sale (Full),12/20/2023,1001,15000,Scott,Rick,Spouse,Shares received as a distribution from an EIF.
VAXX,"Vaxxinity, Inc. - Class A Common Stock",Stock,0.69,Sale (Full),12/20/2023,1001,15000,Scott,Rick,Spouse,Shares received as a distribution from an EIF.
SNOW,Snowflake Inc Cl A,Stock,200.86,Purchase,12/14/2023,1001,15000,Whitehouse,Sheldon,Spouse,--
LLY,Eli Lilly and Company,Stock,571.69,Purchase,12/14/2023,1001,15000,Whitehouse,Sheldon,Spouse,--
TGT,Target Corp,Stock,133.28,Sale (Full),12/07/2023,15001,50000,Whitehouse,Sheldon,Self,--
KO,Coca-Cola Company,Stock,58.27,Purchase,12/07/2023,1001,15000,Whitehouse,Sheldon,Self,--
PFE,Pfizer Inc,Stock,27.8,Sale (Full),12/11/2023,1001,15000,Whitehouse,Sheldon,Self,--
VZ,Verizon Communications Inc. Common Stock,Stock,36.65,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
USB,U.S. Bancorp Common Stock,Stock,44.32,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
CI,The Cigna Group Common Stock,Stock,297.4,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
PII,Polaris Inc. Common Stock,Stock,92.39,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
MSFT,Microsoft Corporation - Common Stock,Stock,364.6,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
META,"Meta Platforms, Inc. - Class A Common Stock",Stock,332.82,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
KR,Kroger Company,Stock,43.09,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
KMB,Kimberly-Clark Corporation Common Stock,Stock,119.66,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
JNJ,Johnson & Johnson Common Stock,Stock,154.44,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
INTC,Intel Corporation - Common Stock,Stock,44.87,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
XOM,Exxon Mobil Corporation Common Stock,Stock,99.83,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
DVA,DaVita Inc. Common Stock,Stock,107.18,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
CVS,CVS Health Corporation Common Stock,Stock,73.11,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
CMCSA,Comcast Corporation - Class A Common Stock,Stock,44.02,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
CSCO,"Cisco Systems, Inc. - Common Stock",Stock,48.66,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
CVX,Chevron Corporation Common Stock,Stock,146.83,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
BK,Bank of New York Mellon Corp,Stock,50.85,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
BAC,Bank of America Corp,Stock,33.7,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
AAPL,Apple Inc. - Common Stock,Stock,197.59,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
GOOG,Alphabet Cl C,Stock,133.2,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Spouse,--
VZ,Verizon Communications Inc. Common Stock,Stock,36.65,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
USB,U.S. Bancorp Common Stock,Stock,44.32,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
CI,The Cigna Group Common Stock,Stock,297.4,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
PII,Polaris Inc. Common Stock,Stock,92.39,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
PFE,"Pfizer, Inc. Common Stock",Stock,25.36,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
MSFT,Microsoft Corporation - Common Stock,Stock,364.6,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
META,"Meta Platforms, Inc. - Class A Common Stock",Stock,332.82,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
KR,Kroger Company (The) Common Stock,Stock,43.09,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
KMB,Kimberly-Clark Corporation Common Stock,Stock,119.66,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
JNJ,Johnson & Johnson Common Stock,Stock,154.44,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
INTC,Intel Corporation - Common Stock,Stock,44.87,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
HAL,Halliburton Company,Stock,35.72,Sale (Full),12/14/2023,15001,50000,"Moran,  ",Jerry,Self,--
XOM,Exxon Mobil Corporation Common Stock,Stock,99.83,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
DVA,DaVita Inc. Common Stock,Stock,107.18,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
CVS,CVS Health Corporation Common Stock,Stock,73.11,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
CMCSA,Comcast Corporation - Class A Common Stock,Stock,44.02,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
CSCO,"Cisco Systems, Inc. - Common Stock",Stock,48.66,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
CVX,Chevron Corporation Common Stock,Stock,146.83,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
BK,Bank of New York Mellon Corp,Stock,50.85,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
BAC,Bank of America Corp,Stock,33.7,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
AAPL,Apple Inc. - Common Stock,Stock,197.59,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
AMZN,"Amazon.com, Inc. - Common Stock",Stock,147.42,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
GOOG,Alphabet Cl C,Stock,133.2,Sale (Full),12/14/2023,1001,15000,"Moran,  ",Jerry,Self,--
VZ,Verizon Communications Inc,Stock,36.11,Sale (Full),12/27/2023,1001,15000,"King, Jr.",Angus S,Spouse,--
EA,Electronic Arts Inc,Stock,136.53,Purchase,12/27/2023,1001,15000,"King, Jr.",Angus S,Spouse,--
JPM,JP Morgan Chase & Company,Stock,166.45,Sale (Partial),12/19/2023,1001,15000,Capito,Shelley M,Spouse,--
MSFT,Microsoft Corp,Stock,371.9,Sale (Partial),12/19/2023,1001,15000,Capito,Shelley M,Spouse,--
AAPL,Apple Inc,Stock,196.42,Sale (Partial),12/19/2023,1001,15000,Capito,Shelley M,Spouse,--
ADI,Analog Devices,Stock,196.9,Sale (Partial),12/19/2023,1001,15000,Capito,Shelley M,Spouse,--
ACN,Accenture Plc,Stock,338.96,Sale (Partial),12/19/2023,1001,15000,Capito,Shelley M,Spouse,--
SPGI,S&P Global Inc,Stock,421.12,Purchase,12/01/2023,1001,15000,Capito,Shelley M,Spouse,--
CMCSA,Comcast Corp A,Stock,41.62,Purchase,12/01/2023,1001,15000,Capito,Shelley M,Spouse,--
CSCO,Cisco Systems Inc,Stock,47.71,Purchase,12/01/2023,1001,15000,Capito,Shelley M,Spouse,--
CVX,Chevron Corp,Stock,141.81,Purchase,12/01/2023,1001,15000,Capito,Shelley M,Spouse,--
TFC,Truist Financial Corp,Stock,35.91,Sale (Partial),12/29/2023,15001,50000,Capito,Shelley M,Self,--
PFE,Pfizer Inc,Stock,26.26,Sale (Partial),12/18/2023,1001,15000,Capito,Shelley M,Spouse,--
MDLZ,Mondelez Intl Inc,Stock,70.21,Sale (Partial),12/18/2023,1001,15000,Capito,Shelley M,Spouse,--
MSFT,Microsoft Corp,Stock,371.29,Sale (Partial),12/18/2023,1001,15000,Capito,Shelley M,Spouse,--
KO,Coca-Cola Company,Stock,58.55,Sale (Partial),12/18/2023,1001,15000,Capito,Shelley M,Spouse,--
PARA,Paramount Global Cl B,Stock,14.96,Purchase,12/26/2023,15001,50000,Tuberville,Thomas H,Joint,--
VZ,Verizon Communications Inc,Stock,36.27,Sale (Partial),12/26/2023,15001,50000,Tuberville,Thomas H,Joint,--
RF,Regions Financial Corp,Stock,19.32,Sale (Full),12/26/2023,15001,50000,Tuberville,Thomas H,Joint,--
KEY,Keycorp,Stock,14.24,Purchase,12/26/2023,15001,50000,Tuberville,Thomas H,Joint,--
UAA,Under Armour,Stock,9.4,Sale (Full),12/19/2023,15001,50000,Tuberville,Thomas H,Joint,--
CVX,Chevron CorpOption Type: CallStrike price:$160.00Expires:06/21/2024,Stock Option,146.58,Sale (Full),12/18/2023,1001,15000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold CorpOption Type: PutStrike price:$17.00Expires:01/17/2025,Stock Option,17.61,Sale (Full),12/18/2023,1001,15000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold CorpOption Type: CallStrike price:$20.00Expires:01/17/2025,Stock Option,17.61,Sale (Full),12/18/2023,15001,50000,Tuberville,Thomas H,Joint,--
CVX,Chevron CorpOption Type: PutStrike price:$145.00Expires:09/20/2024,Stock Option,146.58,Sale (Full),12/18/2023,1001,15000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold Corp,Stock,17.61,Purchase,12/18/2023,50001,100000,Tuberville,Thomas H,Joint,--
CVX,Chevron Corp,Stock,146.83,Purchase,12/14/2023,50001,100000,Tuberville,Thomas H,Joint,--
CVX,Chevron Corp,Stock,141.62,Purchase,12/13/2023,100001,250000,Tuberville,Thomas H,Joint,--
DVA,Davita Healthcare Partners IncOption Type: PutStrike price:$100.00Expires:07/19/2024,Stock Option,108.48,Sale (Full),12/12/2023,1001,15000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold Corp,Stock,16.23,Purchase,12/12/2023,15001,50000,Tuberville,Thomas H,Joint,--
GOLD,Barrick Gold Corp,Stock,16.56,Purchase,12/11/2023,1001,15000,Tuberville,Thomas H,Joint,--
CMG,Chipotle Mexican Grill,Stock,2340.0,Sale (Partial),12/13/2023,100001,250000,Hickenlooper,John W,Spouse,--
DDOG,"Datadog, Inc. - Class A Common Stock",Stock,123.6,Sale (Full),12/27/2023,1001,15000,"Hagerty, IV",William F,Self,Asset held by Roundstone Ventures LLC.
LRCX,Lam Research Corp,Stock,753.31,Sale (Partial),12/20/2023,1001,15000,Boozman,John,Self,--
GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Stock,97.78,Sale (Partial),12/12/2023,1001,15000,Boozman,John,Self,--
PFE,Pfizer Inc,Stock,26.82,Purchase,12/20/2023,1001,15000,Boozman,John,Self,--
PPLT,abrdn Physical Platinum Shares ETF,Stock,85.86,Purchase,12/12/2023,1001,15000,Boozman,John,Self,--
PALL,abrdn Physical Palladium Shares ETF,Stock,90.53,Purchase,12/12/2023,1001,15000,Boozman,John,Self,--
LRCX,Lam Research Corp,Stock,753.31,Sale (Partial),12/20/2023,1001,15000,Boozman,John,Self,--
GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Stock,97.78,Sale (Partial),12/12/2023,1001,15000,Boozman,John,Self,--
PFE,Pfizer Inc,Stock,26.82,Purchase,12/20/2023,1001,15000,Boozman,John,Self,--
PALL,abrdn Physical Palladium Shares ETF,Stock,90.53,Purchase,12/12/2023,1001,15000,Boozman,John,Self,--
PALL,abrdn Physical Palladium Shares ETF,Stock,90.53,Purchase,12/12/2023,1001,15000,Boozman,John,Self,--
SBUX,Starbucks Corp,Stock,96.8,Purchase,12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
VLO,Valero Energy Corp,Stock,122.55,Purchase,12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
DGX,Quest Diagnostics Inc,Stock,135.44,Sale (Partial),12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Stock,100.07,Sale (Partial),12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
AGX,Argan Inc,Stock,43.16,Sale (Full),12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
MOS,Mosaic Company,Stock,35.65,Sale (Partial),12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
GLPI,"Gaming and Leisure Properties, Inc. - Common Stock",Stock,45.11,Purchase,12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
FNF,Fidelity National Financial,Stock,46.24,Sale (Full),12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
FLNG,Flex Lng Ltd,Stock,27.49,Purchase,12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
IRM,Iron Mountain Inc,Stock,64.74,Sale (Partial),12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
FMC,FMC Corp,Stock,54.78,Purchase,12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
KMB,Kimberly-Clark Corp,Stock,119.79,Purchase,12/11/2023,1001,15000,Carper,Thomas R,Spouse,--
VLTO,Veralto Corp Common Stock,Stock,75.39,Sale (Partial),12/05/2023,1001,15000,Mullin,Markwayne,Joint,--
WFC,Wells Fargo & Company,Stock,42.48,Sale (Partial),11/27/2023,1001,15000,Capito,Shelley M,Spouse,--
SHEL,Royal Dutch Shell Plc ADR,Stock,64.49,Sale (Full),11/27/2023,1001,15000,Capito,Shelley M,Spouse,--
WFC,Wells Fargo & Company Common Stock,Stock,43.93,Purchase,12/05/2023,1001,15000,"McConnell, Jr.",A. Mitchell,Spouse,Dividend Reinvestment
MDLZ,"Mondelez International, Inc. - Class A Common StocOption Type: PutStrike price:$70.00Expires:01/19/2024",Stock Option,70.64,Purchase,11/22/2023,1001,15000,Tuberville,Thomas H,Joint,--
CLF,Cleveland-Cliffs IncOption Type: CallStrike price:$20.00Expires:07/19/2024,Stock Option,16.89,Sale (Full),11/21/2023,1001,15000,Tuberville,Thomas H,Joint,--
KEY,KeyCorp Common Stock,Stock,11.64,Purchase,11/21/2023,15001,50000,Tuberville,Thomas H,Joint,--
FGBI,First Gurty Banc,Stock,9.23,Sale (Full),11/21/2023,15001,50000,Tuberville,Thomas H,Joint,--
ABBV,Abbvie IncOption Type: PutStrike price:$130.00Expires:09/20/2024,Stock Option,135.73,Sale (Full),11/20/2023,1001,15000,Tuberville,Thomas H,Joint,--
BMY,Bristol-Myers Squibb CompanyOption Type: PutStrike price:$50.00Expires:06/21/2024,Stock Option,49.68,Sale (Full),11/16/2023,1001,15000,Tuberville,Thomas H,Joint,--
AMAT,Applied MaterialsOption Type: PutStrike price:$135.00Expires:09/20/2024,Stock Option,154.77,Sale (Full),11/15/2023,1001,15000,Tuberville,Thomas H,Joint,--
MCHP,Microchip TechnologyOption Type: PutStrike price:$80.00Expires:10/18/2024,Stock Option,81.25,Sale (Full),11/15/2023,1001,15000,Tuberville,Thomas H,Joint,--
OXY,Occidental Petroleum CorpOption Type: CallStrike price:$65.00Expires:06/21/2024,Stock Option,61.31,Sale (Full),11/14/2023,1001,15000,Tuberville,Thomas H,Joint,--
